AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio,Predicted Rank
C-28319,"Govt. College, Kharkhara Distt. Rewari",Haryana,16,1048,0,0,98,65.5,143.9278007
C-14209,Srimati Ramadevi Mahavidyalay,Uttar Pradesh,2,1516,0,0,81,758,143.9697368
C-60560,KRISHNA DEGREE COLLEGE,Andhra Pradesh,9,40,0,10,53,4.444444444,143.9927508
C-11717,"Nazareth College of Pharmacy,",Kerala,48,388,1,10,88,8.083333333,143.9991227
C-25803,Jagruthi Degree College,Telangana,18,613,0,10,85,34.05555556,144.0315869
C-5852,Sheth P. T. Arts & Science College,Gujarat,41,2190,0,0,94,53.41463415,144.0647492
C-44703,Raipur B. Ed. College,West Bengal,13,147,0,10,67,11.30769231,144.1083553
C-40887,Deogarh College,Odisha,34,1282,1,10,73,37.70588235,144.1506048
C-52948,Maharaja Manindra Chandra B.Ed.,West Bengal,26,300,0,10,56,11.53846154,144.190329
C-21597,SRI MITHRA DEGREE COLLEGE,Telangana,12,120,0,0,51,10,144.2294796
C-46528,SSM COLLEGE OF ENGINEERING,Jammu and Kashmir,189,3039,2,10,53,16.07936508,144.2642192
C-36519,SRI SATHGURU SANGEETHA,Tamil Nadu,12,68,0,10,61,5.666666667,144.3301645
C-24749,"Raos Degree & PG College,Nellore",Andhra Pradesh,9,208,0,10,81,23.11111111,144.3828196
C-16095,Late Ishdatt Smarak Mahavidyalay,Uttar Pradesh,11,1989,0,10,92,180.8181818,144.4155994
C-41957,K.J's Educational Institute's,Maharashtra,119,1441,1,0,57,12.1092437,144.4333173
C-21539,"ARORA DEGREE COLLEGE,",Telangana,34,1264,0,10,90,37.17647059,144.439487
C-43538,"G.C. JAIN COMMERCE COLLEGE,",Jharkhand,6,1309,0,0,61,218.1666667,144.4410537
C-59861,"Gyan Ganga College of Excellence,",Madhya Pradesh,10,283,1,10,55,28.3,144.4863629
C-13318,Kedar Nath Girdhari Lal Khatri (PG),Uttar Pradesh,124,4814,0,10,98,38.82258065,144.4940933
C-5857,P. T. Arts and Commerce College,Gujarat,6,315,0,10,69,52.5,144.4989396
C-38562,Shri Govind Shikshak Prashikshan,Rajasthan,16,192,0,10,58,12,144.5025594
C-55695,Government Arts and Science,Gujarat,12,245,0,10,65,20.41666667,144.5078417
C-59551,Mathura Singh Teacher Training,Bihar,16,143,0,10,99,8.9375,144.5507987
C-60512,Tomo Riba Institute of Health and,Arunachal Pradesh,51,50,5,10,52,0.980392157,144.5510336
C-8230,"REGIONAL COLLEGE, KUZHIMANNA",Kerala,24,711,0,0,68,29.625,144.5701171
C-9082,"C320 Govt F G Degree College,",Karnataka,41,1263,0,10,90,30.80487805,144.6145815
C-33853,Burhani College of Commerce &,Maharashtra,12,1325,0,0,53,110.4166667,144.6198114
C-29577,"B.N.M.V. College, Sahugadh",Bihar,29,1308,1,10,56,45.10344828,144.6204331
C-8555,"Ward Law C.S.I. College, Bellary",Karnataka,8,34,0,10,88,4.25,144.6240572
C-19510,Joginapally B.R Pharmacy College,Telangana,32,199,2,10,88,6.21875,144.7044823
C-25201,Lucky Institute of Professional Studies,Rajasthan,42,1310,1,10,99,31.19047619,144.7148506
C-21697,Swami Shri Swaroopanand Saraswati,Chattisgarh,56,1187,1,10,81,21.19642857,144.7573174
C-52959,Jivkaran Institute of Social Work,Gujarat,6,32,0,10,91,5.333333333,144.7733734
C-44697,Balagarh B.K. Mahavidyalaya,West Bengal,21,1289,0,10,75,61.38095238,144.7966433
C-59216,"Sai college of Teachers Training ,",Bihar,31,400,2,10,87,12.90322581,144.812696
C-1365,"Brindavan College of Engg.,",Karnataka,138,1268,3,10,54,9.188405797,144.8302975
C-42467,PT. SATYA NARAIN DWIVEDI,Uttar Pradesh,15,522,0,10,57,34.8,144.8332446
C-16846,"Pompei College, Talipady,",Karnataka,28,479,1,10,69,17.10714286,144.8448465
C-1440,"ACS College of Engineering, BANGALORE",Karnataka,110,1260,2,10,71,11.45454545,144.8670876
C-13041,Shaheed Bhagat Singh Shikshak,Rajasthan,12,195,0,10,77,16.25,144.9080328
C-44089,Sri Jagannath Sanskrit College,Odisha,3,163,0,10,74,54.33333333,144.9118989
C-16490,Vel Tech Multi Tech Dr. Rangarajan,Tamil Nadu,165,2123,2,10,71,12.86666667,144.9176903
C-53497,GOVT. COLLEGE GHANSOR,Madhya Pradesh,2,513,0,0,65,256.5,144.9345516
C-35639,"Govt. I Grade College, Baad Tq Kumata",Karnataka,20,96,0,0,56,4.8,144.948342
C-11523,"Jupitor College of Education, Mairi, Distt",Himachal Pradesh,9,200,2,10,57,22.22222222,144.9579258
C-46004,"LAKE CITY COLLEGE OF EDUCATION,",Jammu and Kashmir,11,142,2,10,87,12.90909091,144.9918048
C-44823,"College of Engineering ,Adoor",Kerala,68,1267,1,10,81,18.63235294,144.9977711
C-35444,"S.K.S.R.M College of Education,",Andhra Pradesh,9,28,0,10,87,3.111111111,145.0036124
C-6806,D D THAKAR ARTS & K J PATEL,Gujarat,16,1319,2,0,64,82.4375,145.0485513
C-8693,Govt. First Grade Arts College for,Karnataka,34,528,0,10,75,15.52941176,145.0661043
C-8825,"210026-VVM'S ARTS,SCIENCE & COMMERCE",Maharashtra,25,1286,2,10,81,51.44,145.0719325
C-28349,"G.C.,Nangal Chaudhary",Haryana,33,1279,0,10,83,38.75757576,145.1110328
C-32696,S.S.N. Degree College,Andhra Pradesh,2,1253,0,10,63,626.5,145.111911
C-372,C. K. PITHAWALA COLLEGE OF,Gujarat,78,1258,0,10,85,16.12820513,145.1157047
C-16659,Raipur Institute of Technology,Chattisgarh,133,783,2,10,56,5.887218045,145.1583818
C-7077,Jatindra Rajendra Mahavidyalay,West Bengal,29,1607,0,10,52,55.4137931,145.1989478
C-34157,Rashtriya Bahu-Uddeshiya,Maharashtra,2,268,0,10,62,134,145.2450952
C-579,Dolat-Usha Institute of Applied,Gujarat,42,1299,2,10,66,30.92857143,145.2619193
C-48185,LBS GANODA,Rajasthan,13,1398,0,10,79,107.5384615,145.2669843
C-8127,"MES KALLADI COLLEGE, MANNARKKAD",Kerala,66,1716,2,0,54,26,145.3155407
C-36693,B.J.S.Rampuria Jain College,Rajasthan,21,1292,0,0,87,61.52380952,145.3299716
C-29720,"S.D. Bansal College of Engg., Indore",Madhya Pradesh,71,659,0,10,94,9.281690141,145.3586383
C-29801,Sendhwa Sharirik Shiksha,Madhya Pradesh,29,268,0,10,92,9.24137931,145.3598111
C-25447,Siva Sivani Degree College,Telangana,45,1252,0,10,64,27.82222222,145.3725906
C-30039,"Raajdhani Engineering College (REC),",Odisha,205,2791,4,10,93,13.61463415,145.3735304
C-15980,Raja Harpaal Singh Mahavidyalay,Uttar Pradesh,29,2523,2,10,91,87,145.3750195
C-18729,Ideas Institute of Design Education and,Maharashtra,48,519,0,10,82,10.8125,145.3916102
C-34766,GOVT. VIJAYARAJE SHINDHIYA,Madhya Pradesh,44,5120,0,10,54,116.3636364,145.4074875
C-33226,"SRI VINAYAKA DEGREE COLLEGE,",Telangana,17,194,0,10,100,11.41176471,145.4148289
C-13184,"Kuchaman College of Education,",Rajasthan,13,198,0,10,89,15.23076923,145.4653954
C-20643,"Govt. Science College, Nrupathunga",Karnataka,144,2095,1,10,100,14.54861111,145.4656821
C-39318,"Government Women's College,",Odisha,17,623,0,10,99,36.64705882,145.4888578
C-57146,Shri Shiva Adarsh Shikshan,Rajasthan,17,183,1,10,73,10.76470588,145.5197291
C-12418,MANYAWAR KASHIRAM LAW,Uttar Pradesh,3,88,0,10,57,29.33333333,145.5446484
C-53573,Piyasha Girls College,Rajasthan,15,122,0,10,68,8.133333333,145.5476369
C-41080,AJK College of Arts and Science,Tamil Nadu,82,1270,2,10,79,15.48780488,145.5725736
C-51143,D.S.Man Malti Devi Mahavidyalay,Uttar Pradesh,17,1324,0,10,52,77.88235294,145.5898162
C-61023,"SVR Degree College, MGM Complex,",Andhra Pradesh,1,434,0,10,68,434,145.6108097
C-27087,Loyola Institute of Technology,Tamil Nadu,98,1117,5,10,91,11.39795918,145.6492963
C-35151,"Jawaharlal Nehru College, 56-C Civil",Madhya Pradesh,65,2347,0,10,80,36.10769231,145.6747183
C-342,Hasmukh Goswami College of,Gujarat,6,93,0,10,62,15.5,145.6955686
C-45456,J V COLLEGE OF NURSING (Inst. Code -,Tamil Nadu,4,0,1,10,94,0,145.7230711
C-10512,"Sai Institute of Management, Manawala",Punjab,21,31,2,10,100,1.476190476,145.7331288
C-16862,"Govt. First Grade College, Puttur",Karnataka,27,287,0,0,52,10.62962963,145.7720539
C-57017,"Govt. College, Jassia",Haryana,16,487,0,10,56,30.4375,145.789525
C-40931,"Dalmia College,Rajgangpur",Odisha,32,1278,2,10,92,39.9375,145.7967444
C-29043,Pt. SUJAN SINGH DEGREE,Uttar Pradesh,8,125,0,10,78,15.625,145.8073013
C-54185,SANT RAJA RAM SHADANI NAGRIK,Chattisgarh,8,115,0,10,68,14.375,145.8075149
C-56931,Karnataka Health Institute,Karnataka,21,90,3,10,66,4.285714286,145.8465998
C-16323,Tirot Sing Memorial College,Meghalaya,27,521,1,10,57,19.2962963,145.8528525
C-14612,Sri Ram Nallamani Yadava,Tamil Nadu,30,349,2,10,85,11.63333333,145.8549894
C-50590,"GOVERNMENT COLLEGE, SARADA",Rajasthan,4,482,0,10,90,120.5,145.8579624
C-34391,NIELIT Aurangabad,Maharashtra,32,325,4,10,72,10.15625,145.8985464
C-48965,PREM PRAKASH SINGH,Uttar Pradesh,8,582,0,10,72,72.75,145.9184502
C-9583,Tripura College of Nursing,Tripura,25,1276,2,10,77,51.04,145.9307882
C-40511,Tadikela Subbaiah College of,Karnataka,60,195,3,0,93,3.25,145.9335688
C-28395,Pt.J.L.N.G.C,Haryana,67,6454,0,10,63,96.32835821,145.9360161
C-10550,"D.A.V. College, Cheeka",Haryana,39,1313,1,10,60,33.66666667,145.9861065
C-49635,"GOVT FIRST GRADE COLLEGE,",Karnataka,9,433,0,0,61,48.11111111,146.004054
C-42361,BADRI NARAIN SINGH MAHAVIDYALA,Uttar Pradesh,29,1303,0,10,71,44.93103448,146.0061965
C-48490,Government Arts and Science,Tamil Nadu,29,754,0,10,96,26,146.0129104
C-55739,RAJASTHAN COLLEGE 465RD,Rajasthan,7,313,0,10,62,44.71428571,146.0211315
C-32858,Lingaya's Lalita Devi Institute of,Delhi,62,1056,2,10,90,17.03225806,146.0378376
C-53783,Chaudhary Niyaz Muhammad,Uttar Pradesh,12,1310,0,10,68,109.1666667,146.0506232
C-30498,"Pragathi College of Physiotherapy,",Telangana,31,177,1,10,57,5.709677419,146.0559967
C-21289,Dev Bhoomi Institute of Technology,Uttarakhand,145,1263,2,10,65,8.710344828,146.0637455
C-27126,"S.P. Jain College, Sasaram",Bihar,42,7133,1,10,65,169.8333333,146.094425
C-6255,NSHM College of Management,West Bengal,93,1598,2,10,56,17.1827957,146.1398879
C-41223,Padmashri Dr. D.Y.Patil Institute of,Maharashtra,43,588,2,10,54,13.6744186,146.2131188
C-39283,"Government Law College, Tirunelveli",Tamil Nadu,5,1282,2,0,79,256.4,146.2407358
C-34541,Jai Bhawani Shikshan Prasarak,Maharashtra,15,167,1,10,62,11.13333333,146.2623794
C-10842,Geeta Engg. College,Haryana,88,1280,4,10,76,14.54545455,146.2707158
C-58973,S.N.D.T Womens University Law,Maharashtra,5,362,1,10,100,72.4,146.3167044
C-8426,Amguri College P.O. Amguri-,Assam,30,1315,1,10,64,43.83333333,146.3228582
C-50445,RED CRESCENT COLLEGE OF,Kerala,20,193,2,10,94,9.65,146.3407709
C-54721,pt dd pathak college,Madhya Pradesh,16,0,0,10,50,0,146.3677217
C-8816,250042-SSSVPS'S LATE S.D.,Maharashtra,28,1321,2,10,61,47.17857143,146.3928955
C-27102,"Maharshi Chyawan College,",Bihar,26,2923,0,0,52,112.4230769,146.398204
C-17780,"D.V.S. Arts & Science College,",Karnataka,61,1285,0,10,79,21.06557377,146.4183958
C-33968,Tilak Education Societys,Maharashtra,14,110,0,10,95,7.857142857,146.4312452
C-1399,"Appa Institute of Engineering & Technology,",Karnataka,129,1246,2,10,89,9.658914729,146.4341944
C-48130,PANKAJAKASTHURI AYURVEDA,Kerala,46,307,2,10,88,6.673913043,146.4446203
C-11107,Jagruti Shikshanshastra,Maharashtra,5,95,0,10,98,19,146.4650447
C-7956,Bisheshwaar Dayal Sinha Memorial,Bihar,22,1341,0,0,54,60.95454545,146.4778326
C-6406,Sri Guru Nanak Dev Khalsa College,Delhi,91,2388,0,10,97,26.24175824,146.4915734
C-12691,GULAB SINGH MAHILA MAHAVIDYALA,Uttar Pradesh,13,1947,0,10,87,149.7692308,146.5238861
C-34524,"Vivekanand Arts, Sardar Dalip Singh",Maharashtra,86,2835,0,10,65,32.96511628,146.5318306
C-20704,Surarna Evening College of,Karnataka,12,155,0,10,59,12.91666667,146.5325611
C-36642,"Shri Parshu Ram College, Dungarana",Rajasthan,12,430,0,0,99,35.83333333,146.6203734
C-23976,S.V.D. GOVT. DEGREE COLLEGE FOR,Andhra Pradesh,15,892,0,10,57,59.46666667,146.6328466
C-22406,Govt.Sant Gahira Guru Rameshwar,Chattisgarh,14,644,0,0,62,46,146.633277
C-52378,SMT. REETA CHANDRA SAXENA,Rajasthan,15,404,0,10,72,26.93333333,146.6495041
C-19640,Sri Kavita Engineering College,Telangana,76,507,0,0,60,6.671052632,146.672823
C-26225,Shivpyari Ruthala Ayurved Vikas,Rajasthan,7,78,2,10,52,11.14285714,146.6866278
C-22234,S.S. Jain College of Ecucation (for,Punjab,15,186,0,10,92,12.4,146.7386244
C-24535,Alpine Institute of Paramedical,Uttarakhand,41,1285,2,10,91,31.34146341,146.7489238
C-51259,BAUHRE HARI SINGH COLLEGE,Uttar Pradesh,19,1311,0,10,73,69,146.7758287
C-35817,"Bharathidasan University Model College,",Tamil Nadu,34,1309,0,0,81,38.5,146.7930465
C-8497,J.B. College P.O. Jorhat-785001,Assam,99,2578,3,10,100,26.04040404,146.8428884
C-41656,Dr. D.Y. Patil Educational Academy Dr.,Maharashtra,101,1251,2,10,99,12.38613861,146.8551674
C-227,LALJIBHAI CHATURBHAI INSTITUTE OF,Gujarat,164,379,2,10,68,2.31097561,146.8589409
C-30337,Shadan Institute of Medical,Telangana,315,190,2,10,57,0.603174603,146.8862706
C-19424,"Govt. Girls College, Sawaimadhop",Rajasthan,11,1593,0,0,79,144.8181818,146.8865435
C-43064,"Babasaheb Naik college of Engineering,",Maharashtra,124,1254,7,10,93,10.11290323,146.8963362
C-23850,Pydah College (PG Courses),Andhra Pradesh,9,194,1,10,54,21.55555556,146.9032862
C-29362,"Baba Kundan Singh College, Muhar",Punjab,32,1332,1,0,64,41.625,146.9426283
C-49829,"J L N DEGREE COLLEGE, SANGOD",Rajasthan,8,174,2,10,95,21.75,146.9493161
C-16558,Oxford College of Engineering,Tamil Nadu,61,415,1,10,67,6.803278689,146.9589435
C-13380,"Govt. Mahavidyalaya, Bilaspur",Uttar Pradesh,13,2470,0,10,52,190,146.9616741
C-10785,Jeevan Chanan College of,Haryana,12,190,0,10,81,15.83333333,147.0138341
C-43548,"L.B.S.M. COLLEGE, JAMSHEDPUR",Jharkhand,28,2989,4,10,70,106.75,147.0400312
C-28147,Delhi Institute of Technology Management,Haryana,46,1294,2,10,84,28.13043478,147.0487471
C-21407,Islamia College of Science &,Jammu and Kashmir,66,2569,2,10,89,38.92424242,147.065752
C-60231,Government Medical College,Telangana,77,417,2,10,100,5.415584416,147.1911043
C-33916,Konkan Gyanpeeths Rahul Dharkar,Maharashtra,19,274,0,10,84,14.42105263,147.1953682
C-26948,"PVKK Institute of Technology, Anantapur",Andhra Pradesh,162,2348,0,0,75,14.49382716,147.1977955
C-37000,Paavai Engineering College,Tamil Nadu,311,3598,4,10,72,11.56913183,147.1982045
C-48504,SMT V V SHAH M Sc (CA and IT) INSTITUTE,Gujarat,8,99,2,0,64,12.375,147.2314013
C-47773,SYED MUZTABA ALI COLLEGE OF,West Bengal,7,99,0,10,74,14.14285714,147.2374017
C-12320,TH. JAGESHWAR SINGH,Uttar Pradesh,3,287,0,10,53,95.66666667,147.2511017
C-26606,Seth Shri Surajmal Tapadiya,Rajasthan,10,398,2,10,54,39.8,147.2939666
C-18129,"Sri Vasavi Engineering College,",Andhra Pradesh,231,2679,4,10,72,11.5974026,147.2969759
C-807,M.P. SHAH COMMERCE COLLEGE -,Gujarat,16,2020,0,10,50,126.25,147.3389072
C-49223,"SHAIL DEVI COLLEGE, ANDA",Chattisgarh,39,847,2,10,58,21.71794872,147.3531257
C-54188,SHARDA COLLEGE OF PHYSIOTHERA,Gujarat,18,153,0,0,96,8.5,147.3606548
C-33358,"Silcobrite Katni Degree College, Katni",Madhya Pradesh,24,1182,0,10,54,49.25,147.373356
C-34188,Shri N B Mehta Education,Maharashtra,10,774,0,0,76,77.4,147.376394
C-36591,"Maharaja Law College, Ara",Bihar,7,855,0,10,88,122.1428571,147.3890559
C-55483,Nalanda Degree College,Andhra Pradesh,7,212,0,10,53,30.28571429,147.4021303
C-56960,RAJDATT SHUKLA BABURAM,Uttar Pradesh,11,91,0,10,69,8.272727273,147.4102872
C-12817,"CITY ACADEMY LAW COLLEGE,",Uttar Pradesh,24,1323,2,10,69,55.125,147.4191975
C-17406,Sri Lakshmi Hayagreeva Institute of,Karnataka,4,24,0,10,91,6,147.4194811
C-45540,P.S.G. COLLEGE OF PHARMACY,Tamil Nadu,35,497,2,10,75,14.2,147.4691591
C-30959,S.K.N.S. Amruthavali Mahila,Andhra Pradesh,10,141,0,10,73,14.1,147.4771557
C-26036,Govt. Degree College (Ibrahimpatna,Telangana,19,239,0,0,92,12.57894737,147.483102
C-13824,Govt. Medical College Aurangabad,Maharashtra,171,463,4,10,76,2.707602339,147.5016214
C-30828,Dempo Charities Trusts S.S.,Goa,46,1331,0,10,54,28.93478261,147.5283518
C-7969,"Vidya Bhawan Mahila College,Siwan",Bihar,7,1682,0,10,55,240.2857143,147.5542875
C-10311,Patiala Institute of Engg. and,Punjab,29,135,1,10,61,4.655172414,147.5724735
C-38896,"Govt. College, Bharatpur",Rajasthan,12,854,0,10,83,71.16666667,147.5753232
C-18656,Shyamkishor Pashine Arts Commerce,Maharashtra,17,811,0,0,62,47.70588235,147.594903
C-31044,Dashmesh Girls College Chak Alla,Punjab,66,1277,0,10,94,19.34848485,147.5965164
C-4128,Shri H B Palan Arts & Commerce,Gujarat,6,53,0,10,96,8.833333333,147.6009815
C-57308,VIVEK COLLEGE OF TEACHER,Uttar Pradesh,8,172,0,10,68,21.5,147.6457376
C-33357,"H.B. College, Vijay Nagar, Jabalpur",Madhya Pradesh,9,202,0,0,89,22.44444444,147.6663137
C-39743,Nayagarh Prajamandal Mahila,Odisha,34,738,2,10,89,21.70588235,147.6798768
C-29435,"Bhag Singh Khalsa College for Women,",Punjab,49,1321,1,10,64,26.95918367,147.6936656
C-43807,"Sir Syed College,PO- Karimbam,",Kerala,59,1696,2,10,66,28.74576271,147.7431234
C-22459,Shyam Lal College (Eve.),Delhi,70,1562,0,0,65,22.31428571,147.7596683
C-60060,NIRMALABEN KISHORBHAI DESAI,Gujarat,5,0,0,10,80,0,147.7983827
C-61165,Bethlahem Institute of Engineering,Tamil Nadu,142,1270,2,10,75,8.943661972,147.8290655
C-12319,INDIRA GANDHI RAJKEEYA,Uttar Pradesh,13,512,1,10,76,39.38461538,147.831024
C-27919,Shaheed Bhagat Singh College of,Punjab,17,172,2,0,63,10.11764706,147.8369877
C-16450,Ramkrishna Mission Seva Pratisthan and,West Bengal,52,231,4,10,61,4.442307692,147.8385159
C-46832,KANPUR INSTITUTE OF TECHNOLOGY,Uttar Pradesh,20,278,2,0,96,13.9,147.8739514
C-53576,RURAL GIRLS COMPETITIVE DEGREE,Uttar Pradesh,7,166,0,10,52,23.71428571,147.9217183
C-55568,SARASWATI DEVI MAHILA MAHA,Uttar Pradesh,13,1583,0,10,59,121.7692308,147.966131
C-43377,Saradama Girls College,West Bengal,32,1643,0,10,61,51.34375,147.9880771
C-8312,Govt. Aizawl College,Mizoram,57,1270,0,10,54,22.28070175,148.0309516
C-16013,Prithaviraj Chauhan Mahavidyalay,Uttar Pradesh,2,409,0,10,50,204.5,148.0777029
C-41521,Shri Shivaji Maratha Societys Law,Maharashtra,13,348,0,10,79,26.76923077,148.1140021
C-32779,Bapatla College of Arts & Science,Andhra Pradesh,57,1301,2,10,83,22.8245614,148.1176488
C-17905,"Newton's Institute of Engineering,",Andhra Pradesh,120,519,0,10,51,4.325,148.1338571
C-35785,Bharathidasan University Constituent,Tamil Nadu,43,1328,0,10,63,30.88372093,148.1635246
C-42342,DR. LOHIA MAHILA MAHAVIDYALA,Uttar Pradesh,22,1294,0,10,99,58.81818182,148.1817947
C-60022,"Jai Hind Mahila Kala Mahavidyalay,",Maharashtra,3,0,0,10,70,0,148.2469191
C-539,Government Arts & Commerce,Gujarat,20,1931,2,0,63,96.55,148.2776461
C-55267,GURU NANAK MAHAVIDHYALAYA,Rajasthan,3,14,0,10,54,4.666666667,148.2789544
C-58869,"Govt. Degree College, Margubpur,",Uttarakhand,7,140,0,10,65,20,148.2851772
C-24035,Satya Krishna Degree College,Andhra Pradesh,21,966,1,10,58,46,148.3188786
C-43257,Cambridge Institute of Technology,Jharkhand,167,1281,4,10,62,7.670658683,148.3214762
C-17544,"Government First Grade College,",Karnataka,27,504,0,10,55,18.66666667,148.3272761
C-58283,TELANGANA SOCIAL WELFARE,Telangana,14,680,1,10,55,48.57142857,148.3345209
C-34553,Smt. Dankuwar Arts & Commerce,Maharashtra,10,586,1,10,54,58.6,148.37037
C-40958,Govt.Women's College,Odisha,24,452,1,10,51,18.83333333,148.4045622
C-30340,Sree Vidyanikethan College of,Andhra Pradesh,25,167,2,10,74,6.68,148.4249639
C-49103,THIRUVALLUVAR NURSING INSTITUTION,Tamil Nadu,4,36,0,10,86,9,148.4403872
C-22901,Shivalik College of Education,Jammu and Kashmir,18,186,0,10,79,10.33333333,148.4626355
C-11846,Vijaygarh Jyotish Roy College,West Bengal,89,1938,0,10,70,21.7752809,148.5098684
C-13678,Smt. Fulehara Smarak Mahila Mahavidyalay,Uttar Pradesh,48,885,0,0,59,18.4375,148.516982
C-27399,GRP Government Degree,Telangana,22,442,0,10,86,20.09090909,148.5400511
C-53275,School of Planning,Gujarat,9,1,0,10,50,0.111111111,148.5505047
C-42,Shri Chimanbhai Patel post,Gujarat,10,153,0,0,96,15.3,148.5680184
C-24995,Srinivasan Engineering College,Tamil Nadu,46,670,3,10,69,14.56521739,148.5752408
C-21969,"Dr. BRR Govt. College, Jadcherla",Telangana,37,1296,1,10,98,35.02702703,148.6678273
C-39239,Thotakura RamaKotaiah College of,Andhra Pradesh,16,100,0,0,55,6.25,148.6694605
C-38709,"Ram Krishan Colege of Edu., Jaipur",Rajasthan,16,194,1,0,81,12.125,148.6705982
C-33359,"D.P. Chtaturvedi Science,",Madhya Pradesh,52,1290,0,10,97,24.80769231,148.6752309
C-47156,MAULANA AZAD INSTITUTEITUT,Rajasthan,6,108,0,10,96,18,148.6920625
C-53979,"AMBEDKAR INSTITUTE OF TECHNOLOGY,",Delhi,56,1305,0,10,83,23.30357143,148.7257868
C-22358,"Govt.Mata Sabari Naveen Girls College,",Chattisgarh,15,812,1,10,67,54.13333333,148.7570258
C-38324,"J B Shah Kanya PG Mahavi.,",Rajasthan,22,676,1,10,57,30.72727273,148.7846711
C-15415,"S.K.V. COLLEGE OF LAW, NH-2,",Uttar Pradesh,7,73,0,10,67,10.42857143,148.7928129
C-22060,"Indo Global College of Education,",Punjab,9,136,2,10,76,15.11111111,148.9345025
C-56251,CHAUDHARY JHAMMAN SINGH,Uttar Pradesh,13,1336,0,10,70,102.7692308,148.949992
C-36438,"Adiparasakthi college of arts&Science,",Tamil Nadu,47,1324,2,10,74,28.17021277,148.982158
C-51484,Vidya jyoti college of nursing,Punjab,22,129,1,10,89,5.863636364,148.9873717
C-21809,Shanati Bai Art. & Commerce,Chattisgarh,21,405,1,10,99,19.28571429,149.0071071
C-24684,Himalayiya Ayurvedic (P.G.) Medical,Uttarakhand,42,575,2,0,68,13.69047619,149.0126118
C-11140,Raja Shripatrao Bhagawantrao,Maharashtra,29,719,1,10,66,24.79310345,149.0317065
C-60985,NANDKUMAR SHINDE COLLEGE OF,Maharashtra,8,160,0,0,61,20,149.0422731
C-48959,"SATYA SAI MAHAVIDHYALAYA,",Uttar Pradesh,5,824,0,10,100,164.8,149.0424258
C-47992,RAJA BHOJ GOVERNMENT COLLEGE,Madhya Pradesh,20,1057,0,10,88,52.85,149.0735131
C-29348,"Dev Samaj College for Women,",Chandigarh,64,1303,2,10,87,20.359375,149.1028576
C-27647,"K.M.M. College of Education, Ramireddypall",Andhra Pradesh,16,145,0,0,83,9.0625,149.1288762
C-8287,Govt. Zirtiri Residential Science,Mizoram,69,617,0,0,59,8.942028986,149.1380672
C-25985,St. Daniels Degree College,Telangana,10,247,0,10,72,24.7,149.2026716
C-16128,Faridul Haque Memorial Degree,Uttar Pradesh,6,1340,0,10,64,223.3333333,149.2071851
C-15516,KUSUMA DEVI MAHAVIDYALAYA JATU AMA,Uttar Pradesh,3,591,0,10,56,197,149.2561343
C-19849,Brilliant Grammar School,Telangana,247,1216,2,10,93,4.923076923,149.2660545
C-18476,Nuva College of Enginneering,Maharashtra,78,385,0,10,63,4.935897436,149.2870214
C-40942,Govt. Women's College,Odisha,12,733,1,10,65,61.08333333,149.3260001
C-41075,Bishop Appasamy College of Arts,Tamil Nadu,62,1303,2,10,90,21.01612903,149.3707375
C-18265,"Umred Education College,",Maharashtra,4,100,0,10,75,25,149.3779444
C-33321,"College of Agriculture,Raipur",Chattisgarh,86,1331,10,10,65,15.47674419,149.3800297
C-59629,Govt. College Chandrapur,Chattisgarh,10,283,0,10,61,28.3,149.4183805
C-57442,M.S.B. EDUCATIONAL MAHAVIDHYAL,Uttar Pradesh,16,159,0,10,84,9.9375,149.4314837
C-34500,Ramchandra Shikshan Sanstha's,Maharashtra,3,27,0,10,64,9,149.4428251
C-58615,Mahatma Ashau Baba KKP Institute,Uttar Pradesh,1,71,0,10,60,71,149.4484191
C-21196,"Karnataka Chitrakala Parishath,Art",Karnataka,17,539,0,10,72,31.70588235,149.4634058
C-12585,SANTOSH SINGH MAHAVIDYALA,Uttar Pradesh,13,920,0,10,98,70.76923077,149.4664991
C-24231,Naipunya Degree College,Andhra Pradesh,12,235,0,10,95,19.58333333,149.4684727
C-45061,ARRDKETA INSTITUTE OF TECHNOLOGY,Gujarat,58,1308,3,10,89,22.55172414,149.4696101
C-59584,SRI ADITYA DEGREE COLLEGE,Andhra Pradesh,19,469,0,10,68,24.68421053,149.5105017
C-53078,Dr. Ram Manohar Lohia Mahavidyalay,Uttar Pradesh,17,1328,0,10,82,78.11764706,149.5581206
C-25064,M.A.M. B. School(New),Tamil Nadu,15,77,2,10,96,5.133333333,149.5692293
C-1299,"Malik Sandal Inst. of Arts & Architecture,",Karnataka,15,76,2,10,80,5.066666667,149.572807
C-21510,TRINITY DEGREE COLLEGE,Telangana,13,164,0,10,53,12.61538462,149.5884368
C-8494,Dr. Nobin Ch. Bordoloi College P.O.,Assam,26,1374,0,0,51,52.84615385,149.6276878
C-40208,Fr. Muller Medical College,Karnataka,616,1104,7,10,54,1.792207792,149.634341
C-186,Institute of Science & Technology for,Gujarat,2,0,2,10,93,0,149.6561911
C-36978,Mahendra Engineering College for,Tamil Nadu,82,1184,1,10,79,14.43902439,149.6785128
C-27927,S.N. College Qadian,Punjab,27,455,0,10,90,16.85185185,149.7001673
C-13961,"K. J. Somaiya College of Physiotherapy,",Maharashtra,20,298,0,10,78,14.9,149.717295
