AISHE_ID,CollegeName,State,Teacher,Student,Hostels,Labs,PhD,S_F_Ratio,Predicted Rank
C-59603,"SHREE R. R. COLLEGE WEIR,",Rajasthan,6,307,0,10.0,72,51.16666667,44.15286
C-55727,"Shree R.N. Patel Institute of Design.,",Gujarat,3,1,2,10.0,65,0.333333333,5.383066
C-57334,SHREE R.S.KANDORIYA SCIENCE,Gujarat,5,41,0,10.0,78,8.2,13.376416
C-55069,SHREE RAAMACHANDRA COLLEGE,Tamil Nadu,5,97,0,10.0,55,19.4,17.08682
C-7168,"Shree Radheshyam B.Ed, College",Gujarat,8,97,0,10.0,71,12.125,18.200422
C-38422,Shree Radhey PG Mahavidyalay,Rajasthan,15,1006,0,10.0,79,67.06666667,120.184784
C-14539,Shree Ragavendra College of,Tamil Nadu,13,196,0,10.0,86,15.07692308,31.276525
C-36436,Shree Raghavendra Arts &Science,Tamil Nadu,86,1887,0,10.0,83,21.94186047,213.24275
C-58613,SHREE RAGHUNATH MAHAVIDHYAL,Uttar Pradesh,12,384,0,10.0,57,32.0,51.38046
C-33874,Shree Rahul Education Society Rahul,Maharashtra,6,98,0,10.0,79,16.33333333,18.8719
C-29683,Shree Rajendra Suri Govt. College,Madhya Pradesh,7,1371,0,10.0,83,195.8571429,157.93393
C-56688,Shree Rajiv Gandhi Government,Madhya Pradesh,19,2078,0,10.0,85,109.36842109999999,230.61168
C-1126,"Shree Rajkiya Sanskrit Pathshala,",Gujarat,3,29,1,10.0,71,9.666666667000001,10.99412
C-40946,Shree Ram College,Odisha,39,1044,0,0.0,91,26.76923077,125.672485
C-47124,"SHREE RAM COLLEGE OF NURSING,",Rajasthan,1,160,1,10.0,86,160.0,26.880424
C-59921,SHREE RAM COLLEGE OF PHARMACY,Haryana,7,31,1,0.0,84,4.428571429,11.2095175
C-60860,SHREE RAM COLLEGE OF VETERINARY,Haryana,5,63,1,10.0,74,12.6,15.360692
C-39145,"Shree Ram College, Jaipur",Rajasthan,6,236,0,10.0,73,39.33333333,35.263
C-50138,"SHREE RAM LAW COLLEGE,",Uttar Pradesh,6,513,0,0.0,96,85.5,69.955956
C-51392,SHREE RAM MAHILA T.T. COLLEGE,Rajasthan,16,195,0,0.0,52,12.1875,27.525951
C-10791,Shree Ram Mulkh College of Education,Haryana,19,396,2,10.0,94,20.84210526,56.637863
C-10756,Shree Ram Mulkh Institute of Engg. &,Haryana,66,239,2,10.0,63,3.621212121,35.152924
C-47160,SHREE RAM SINGH VISHNOI,Rajasthan,14,160,4,10.0,63,11.42857143,25.31642
C-38341,"Shree Ram TT Coolege, Sikar",Rajasthan,16,193,0,10.0,52,12.0625,28.668745
C-1140,"Shree Ram Yoga Kendra, Rajkot",Gujarat,5,143,0,10.0,81,28.6,24.475624
C-15535,SHREE RAMAN SINGH DEGREE,Uttar Pradesh,1,590,0,0.0,92,590.0,77.70158
C-48332,SHREE RAMANA DEGREE,Andhra Pradesh,17,345,0,10.0,58,20.29411765,47.47629
C-1040,SHREE RAMBA DISTRICT INSTITUTE OF,Gujarat,6,139,2,10.0,100,23.16666667,25.309116
C-41486,Shree Ramchandra Education,Maharashtra,90,831,0,10.0,57,9.233333333,99.18508
C-21402,Shree Ramkrishna Institute of,Gujarat,47,1388,2,10.0,75,29.53191489,159.34853
C-53106,SHREE RANGHEY RAGHAV P.G.,Rajasthan,18,991,0,10.0,55,55.05555556,113.937096
C-47820,SHREE RASHIKLAL M DHARIVALA,Gujarat,6,114,1,10.0,70,19.0,20.193708
C-49665,SHREE RASIKAL M DHARIVAL,Gujarat,7,146,1,0.0,82,20.85714286,23.429955
C-44947,Shree Rayeshwar Institute of,Goa,45,560,0,0.0,98,12.44444444,75.78111
C-50329,SHREE S P TANNA SCIENCE,Gujarat,5,72,0,10.0,99,14.4,18.876474
C-6646,SHREE S S MEHTA ARTS & M M PATEL,Gujarat,28,4619,1,10.0,100,164.96428569999998,492.12952
C-6684,Shree S. A. Surani Vidya Sankul - Smt.,Gujarat,21,1780,0,10.0,80,84.76190476,199.37582
C-51592,SHREE S.K. AMBIKA COLLEGE,Rajasthan,10,113,0,0.0,57,11.3,17.694614
C-53098,SHREE SAHAJANAND COLLEGE OF,Gujarat,9,93,1,0.0,94,10.33333333,19.363403
C-55680,SHREE SAHAJANAND INSTITUTE OF,Gujarat,12,99,0,0.0,82,8.25,18.443224
C-132,Shree Sahajanand Institute of,Gujarat,4,15,2,0.0,81,3.75,7.8044147
C-50346,SHREE SAHJANAND ARTS AND,Gujarat,5,304,0,10.0,78,60.8,44.11281
C-49666,SHREE SAHJANAND INSTITUTE OF,Gujarat,15,180,1,0.0,91,12.0,28.199423
C-7179,Shree Sahjanand Institute of,Gujarat,41,402,2,10.0,70,9.804878049,55.791172
C-59881,Shree Sai College of Nursing and,Maharashtra,16,81,2,10.0,95,5.0625,19.702038
C-53828,Shree Sai Computer Institute,Madhya Pradesh,8,83,0,10.0,82,10.375,18.070564
C-31208,SHREE SAI COMPUTERS BHOPAL,Madhya Pradesh,7,278,0,0.0,91,39.71428571,40.178513
C-35984,"Shree Sai Institute of Technology,",Madhya Pradesh,10,46,0,0.0,96,4.6,15.024641
C-49835,SHREE SAI PRASAD COLLEGE OF,Maharashtra,2,175,0,10.0,95,87.5,29.326859
C-53651,shree sai vidhyapeeth,Madhya Pradesh,12,165,0,0.0,52,13.75,23.741596
C-144,Shree Samanvay Institute of,Gujarat,7,18,0,0.0,59,2.5714285709999998,6.8179483
C-41626,Shree Samarth Academics Shree Samarth,Maharashtra,9,98,0,0.0,66,10.88888889,16.493382
C-59618,Shree Samarth Shikshan Va Krida Prasarak,Maharashtra,11,83,2,10.0,59,7.545454545,15.676594
C-16232,"Shree Samarth Ved Vidyalaya, Dhalegaon",Maharashtra,2,54,1,10.0,69,27.0,13.717988
C-60575,shree samjubhai raghavbahi,Gujarat,7,341,1,0.0,87,48.71428571,47.897728
C-58643,Shree Santkrupa Institute of,Maharashtra,27,208,0,10.0,78,7.703703704,32.20783
C-54949,SHREE SAPTHAGIRI INSTITUTE OF,Karnataka,39,298,2,10.0,58,7.641025641000001,42.276306
C-54055,SHREE SARASWATI COLLEGE OF,Maharashtra,12,110,1,10.0,55,9.166666667000001,18.680895
C-59483,Shree Saraswati Institute Of,Maharashtra,6,115,1,10.0,65,19.16666667,19.969025
C-57560,SHREE SARASWATI KANYA,Gujarat,9,83,1,10.0,51,9.222222222000001,15.11779
C-14059,SHREE SARASWATI NURSING,Gujarat,21,185,2,10.0,62,8.80952381,28.296097
C-1114,Shree Sarayu Ramanand Sanskrit,Gujarat,4,31,1,10.0,91,7.75,12.448564
C-7144,Shree Sardar Vallabhbhai Patel B.B.A.,Gujarat,2,0,0,0.0,69,0.0,6.4706717
C-56040,Shree Sarvoday Education,Gujarat,5,289,0,0.0,83,57.8,41.11044
C-49982,SHREE SATERI PISSANI EDUCATION,Goa,22,387,0,0.0,83,17.59090909,53.476818
C-45302,SHREE SATHYAM COLLEGE OF,Tamil Nadu,75,251,2,0.0,80,3.346666667,36.240196
C-376,Shree Satsangi Saket Dham (721) K.,Gujarat,4,58,2,10.0,76,14.5,14.883131
C-45158,SHREE SATYA COLLEGE OF HIGHER,Uttar Pradesh,10,126,0,0.0,83,12.6,21.074139
C-46080,SHREE SATYA INSTITUTE OF MANAGEMENT,Uttar Pradesh,8,63,2,0.0,86,7.875,15.6965
C-56503,SHREE SAURABH SCIENCE,Gujarat,10,355,0,0.0,69,35.5,48.591923
C-59607,Shree SAVITRI DEVI MAHILA MAHAVIDYALA,Rajasthan,10,50,0,10.0,54,5.0,12.011707
C-48331,SHREE SESHACHALA DEGREE,Andhra Pradesh,11,37,0,10.0,94,3.3636363639999995,13.464806
C-6844,SHREE SEVANTILAL TRIBHOVANDA,Gujarat,11,215,0,10.0,52,19.54545455,31.435598
C-25433,Shree Shakthi College of Hotel,Telangana,39,387,0,10.0,86,9.923076923,55.05901
C-33613,Shree Shankar Naraya Education,Maharashtra,8,187,0,10.0,87,23.375,30.242584
C-1128,Shree Shankaracharya Abhinav,Gujarat,6,32,1,0.0,52,5.333333333,8.887722
C-60065,SHREE SHARDA COLLEGE OF,Gujarat,5,100,2,0.0,52,20.0,15.761345
C-60915,SHREE SHARDA COLLEGE OF,Karnataka,8,40,2,10.0,69,5.0,12.402826
C-896,"SHREE SHARDAPEETH ARTS,COMM.&",Gujarat,8,651,2,10.0,71,81.375,81.51481
C-60152,Shree Sharvoday Education,Gujarat,7,131,0,10.0,72,18.71428571,22.398485
C-51606,SHREE SHIVAYOGEESHWAR,Karnataka,18,451,0,0.0,72,25.05555556,59.9787
C-9375,Shree Shree Gourgovinda Girls' College,Manipur,45,508,0,10.0,80,11.28888889,68.90764
C-38555,"Shree Shyam TT College, Alwar",Rajasthan,16,195,0,10.0,59,12.1875,29.316273
C-813,SHREE SHYAMJI KRISHNA,Gujarat,16,159,0,10.0,74,9.9375,25.956295
C-35696,"Shree Siddeshwar Govt., I Grade",Karnataka,29,1287,1,10.0,66,44.37931034,146.62701
C-1134,Shree Sitaram Gupta Sanskrit Mahavidyalay,Gujarat,2,28,1,10.0,60,14.0,9.94882
C-7132,Shree Swami Sahajanand College of,Gujarat,28,2315,0,0.0,52,82.67857143,246.9685
C-58271,SHREE SWAMI VIVEKAKNDA ARTS AND,Karnataka,12,318,0,10.0,68,26.5,45.319214
C-965,"SHREE SWAMI VIVEKANAND COLLEGE,",Gujarat,7,1903,0,0.0,93,271.85714289999993,212.82938
C-52590,SHREE SWAMINARAYAN,Gujarat,10,207,1,10.0,88,20.7,32.74661
C-49711,SHREE SWAMINARAYAN,Gujarat,5,37,0,10.0,80,7.4,13.128122
C-58748,SHREE SWAMINARAYAN,Gujarat,22,200,2,0.0,51,9.090909091,28.119614
C-47928,SHREE SWAMINARAYAN,Gujarat,6,86,0,0.0,73,14.33333333,16.117392
C-47822,SHREE SWAMINARAYAN,Gujarat,6,31,0,10.0,65,5.166666667,10.879807
C-50210,SHREE SWAMINARAYAN,Gujarat,36,885,0,10.0,56,24.58333333,103.7929
C-49709,SHREE SWAMINARAYAN,Gujarat,45,1190,0,10.0,82,26.44444444,140.36572
C-47823,SHREE SWAMINARAYAN,Gujarat,3,9,0,10.0,95,3.0,8.511881
C-59691,Shree Swaminarayan Anikaben,Gujarat,4,9,0,10.0,74,2.25,6.9941287
C-47821,SHREE SWAMINARAYAN ARTS,Gujarat,6,47,0,10.0,74,7.833333333,13.702005
C-55687,SHREE SWAMINARAYAN ARTS AND,Gujarat,5,0,0,10.0,82,0.0,7.057328
C-55686,SHREE SWAMINARAYAN ARTS AND,Gujarat,4,0,0,10.0,86,0.0,7.311179
C-50348,SHREE SWAMINARAYAN B ED,Gujarat,11,192,0,10.0,61,17.45454545,29.055784
C-55751,SHREE SWAMINARAYAN B.ED.,Gujarat,14,197,0,10.0,53,14.07142857,29.227165
C-49713,SHREE SWAMINARAYAN BED,Gujarat,10,42,2,10.0,84,4.2,14.196688
C-58714,SHREE SWAMINARAYAN COLLEGE,Gujarat,16,143,1,0.0,78,8.9375,22.806063
C-7197,Shree Swaminarayan College of,Gujarat,16,647,0,10.0,80,40.4375,82.96205
C-49856,Shree Swaminarayan College of,Gujarat,3,31,2,10.0,54,10.33333333,9.678211
C-7182,Shree Swaminarayan College of,Gujarat,19,614,1,0.0,61,32.31578947,75.119606
C-26186,Shree Swaminarayan Gurukul,Telangana,8,44,0,0.0,75,5.5,12.642979
C-50209,SHREE SWAMINARAYAN INSTITUTE,Gujarat,24,987,1,0.0,60,41.125,113.50455
C-69,Shree Swaminarayan Institute of,Gujarat,7,137,0,0.0,69,19.57142857,21.435432
C-228,Shree Swaminarayan Institute of,Gujarat,3,66,1,0.0,60,22.0,12.7815275
C-7201,Shree Swaminarayan Naimisharany,Gujarat,1,0,0,10.0,79,0.0,6.213966
C-7195,Shree Swaminarayan Naimisharnya,Gujarat,1,0,0,10.0,71,0.0,5.615666
C-58677,Shree Swaminarayan Nursing,Gujarat,9,23,2,10.0,63,2.555555556,8.825942
C-58688,Shree Swaminarayan RP Badiyani,Gujarat,13,165,1,10.0,62,12.69230769,25.84962
C-1124,Shree Swaminarayan Sanskrit,Gujarat,6,31,1,10.0,50,5.166666667,9.506796
C-1108,Shree Swaminarayan Sanskrit,Gujarat,5,29,1,0.0,71,5.8,10.194054
C-53474,SHREE SWAMINARAYAN SCIENCE,Gujarat,10,350,0,0.0,87,35.0,49.028023
C-58739,Shree T.R.Tanti M.Sc(IT and CA),Gujarat,2,13,1,10.0,84,6.5,8.408313
C-13192,"Shree Tagore College, Kuchaman",Rajasthan,21,686,0,10.0,62,32.66666667,83.88986
C-60945,Shree Tagore Integrated College,Rajasthan,13,131,0,10.0,97,10.07692308,24.141045
C-53590,SHREE TIRUPATI BALAJI ARTS,Gujarat,15,785,0,10.0,66,52.33333333,94.82906
C-6853,SHREE Trikamjibhai CHATWANI,Gujarat,23,3091,1,0.0,84,134.3913043,332.18317
C-56351,SHREE UKABHAI DODIYA,Gujarat,9,316,1,0.0,98,35.11111111,45.37124
C-26191,Shree Uma degree & P.G College,Telangana,8,603,0,10.0,81,75.375,78.43004
C-48960,SHREE UMA MAHESHWAR MAHAVIDYALA,Uttar Pradesh,4,1012,0,10.0,89,253.0,122.424736
C-52245,SHREE UMIYA PARIWAR EDUCATION,Gujarat,4,17,1,0.0,88,4.25,8.529606
C-52640,shree un vibhag kelvani mandal,Gujarat,13,66,0,10.0,59,5.076923077,13.978312
C-53724,SHREE UNIQUE COMPUTER I.,Madhya Pradesh,13,190,0,0.0,60,14.61538462,27.344793
C-58588,SHREE V G SOLANKI COMMERCE,Gujarat,6,148,0,0.0,75,24.66666667,23.185324
C-48497,"SHREE V R PATEL ARTS COLLEGE,",Gujarat,6,474,0,10.0,73,79.0,63.444622
C-6779,SHREE V R PATEL COLLEGE OF,Gujarat,8,2134,0,0.0,79,266.75,233.43658
C-7210,Shree V.M. Sakaria Mahila Arts College,Gujarat,12,729,0,10.0,50,60.75,86.066124
C-1104,Shree V.T. Choksi Suryapur,Gujarat,7,148,1,0.0,61,21.14285714,22.219006
C-47325,SHREE VANI VINAYAK ARTS AND,Gujarat,14,607,0,0.0,61,43.35714286,74.37808
C-59598,SHREE VASHISTA B.Ed. COLLEGE,Telangana,16,194,0,0.0,60,12.125,27.85197
C-21566,SHREE VASHISTA COLLEGE OF,Telangana,16,195,0,10.0,95,12.1875,31.783989
C-48475,SHREE VASUDEVBHAI AND KANTILAL,Gujarat,38,1149,2,10.0,93,30.23684211,137.81604
C-56974,Shree Vedram College of Higher,Uttar Pradesh,15,188,0,10.0,70,12.53333333,29.200716
C-38294,Shree Veer Balika PG Mahavidyalay,Rajasthan,20,764,0,10.0,85,38.2,96.11182
C-55207,shree Veerabhadreshwar Arts,Karnataka,5,109,0,10.0,76,21.8,19.998676
C-60550,Shree Veljibhai Narshibhai,Gujarat,7,131,1,10.0,62,18.71428571,21.707165
C-37087,Shree Venkateshwara Hi-Tech,Tamil Nadu,90,1222,2,10.0,86,13.57777778,144.98485
C-55965,SHREE VIJAY BAHADUR MAHAVIDYALA,Uttar Pradesh,5,46,0,10.0,63,9.2,12.46219
C-56740,SHREE VIJAY STHALI VIDHAYAPEET,Rajasthan,8,419,0,0.0,59,52.375,54.305992
C-60813,"SHREE VINAYAK COLLEGE,",Rajasthan,8,80,0,10.0,73,10.0,16.697376
C-53606,SHREE VINAYAKA INSTITUTE OF,Karnataka,13,508,1,0.0,86,39.07692308,68.14296
C-53145,SHREE VIPUL COLLEGE,Rajasthan,11,520,0,10.0,67,47.27272727,67.3256
C-888,SHREE VIVEK BHARTI B.ED. COLLEGE-,Gujarat,17,125,2,10.0,82,7.352941176,22.383402
C-58340,Shree Vivekanand PGDCA Study,Gujarat,2,8,0,10.0,54,4.0,5.5201273
C-60042,Shreejee Degree College,Madhya Pradesh,13,152,0,0.0,98,11.69230769,25.277332
C-36197,Shreejee Institute of Technology,Madhya Pradesh,32,376,0,10.0,61,11.75,51.541187
C-11205,Shreemant Bhaiyyasaheb Rajemane,Maharashtra,33,885,0,10.0,76,26.81818182,107.318275
C-50701,SHREEMANT SHIVAJIRAJE COLLEGE OF,Maharashtra,23,292,2,10.0,62,12.69565217,41.72946
C-44323,Shreemati Jamnabai H. Wadhwa,Maharashtra,7,287,0,10.0,58,41.0,40.84277
C-59645,SHREENATH MAHAVIDHYALAYA,Rajasthan,1,0,0,0.0,76,0.0,6.989728
C-36976,Shreenivasa Engineering College,Tamil Nadu,118,617,2,10.0,93,5.228813559,83.38845
C-15696,SHREERAM INSTITUTE OF ENGINEERING,Maharashtra,22,175,2,0.0,74,7.954545455,26.42962
C-40394,Shreeya College of Nursing,Karnataka,24,164,2,10.0,70,6.833333333,26.304453
C-60291,"SHREEYASH COLLEGE OF ARTS,",Maharashtra,10,103,1,10.0,82,10.3,19.69589
C-58534,Shreeyash Institute of Pharmaceutica,Maharashtra,18,292,2,10.0,96,16.22222222,43.64529
C-34296,Shreeyash Pratishthan's Shreeyash,Maharashtra,43,794,2,10.0,52,18.46511628,93.5711
C-47891,SHREY INSTITUE OF NURSING AND,Gujarat,32,311,1,10.0,89,9.71875,45.651688
C-32959,"SHREYAS COLLEGE OF NURSING, G.E.",Chattisgarh,29,185,1,10.0,94,6.379310345,30.526161
C-6809,SHRI & SMT P K KOTAWALA ARTS,Gujarat,35,5060,2,10.0,95,144.5714286,536.093
C-47626,SHRI 108 SWAMI SACHCHIDANA,Uttarakhand,8,74,1,10.0,81,9.25,17.197807
C-768,SHRI A R BHATT COMPUTER &,Gujarat,21,1067,0,0.0,78,50.80952381,125.30652
C-56877,SHRI AAI JEE MARWAR MAHAVIDHYAL,Rajasthan,5,168,0,10.0,69,33.6,26.68214
C-50852,SHRI AAIJEE MAHILA MAHAVIDYALA,Rajasthan,8,297,0,10.0,100,37.125,44.506912
C-20229,Shri Aanand Bodhashram Sanskrit,Uttar Pradesh,2,51,1,10.0,83,25.5,14.756361
C-25240,Shri Aatam Ballabh Jain Kanya,Rajasthan,21,174,1,0.0,75,8.285714286000001,26.374392
C-52412,Shri Abhimanyu Yadav,Uttar Pradesh,4,705,0,10.0,65,176.25,86.14096
C-58212,Shri Adarsh Arts College,Gujarat,7,551,1,0.0,82,78.71428571,71.98943
C-36766,"Shri Adarsh B.Ed. College, Bigga",Rajasthan,29,196,0,0.0,56,6.75862069,27.891644
C-45118,"SHRI ADARSH BCA COLLEGE, RADHANPUR",Gujarat,8,49,2,10.0,58,6.125,12.292931
C-52662,SHRI ADARSH M.Sc.(IT) COLLEGE,Gujarat,6,30,2,10.0,62,5.0,10.5042515
C-38819,"Shri Adarsh Mahila b.Ed. College, Sikar",Rajasthan,14,199,0,0.0,85,14.21428571,30.089415
C-20053,Shri Adarsh Ramanand Sanskrit,Uttar Pradesh,2,40,0,10.0,84,20.0,13.699801
C-20097,Shri adarsh Sanskrit Mahavidyalay,Uttar Pradesh,8,59,0,0.0,61,7.375,12.55172
C-46576,SHRI ADARSH SCIENCE COLLEGE,Gujarat,22,332,2,0.0,53,15.09090909,44.1868
C-20046,Shri Adarsh Shiv Bahadur Sanskrit,Uttar Pradesh,5,54,1,10.0,71,10.8,14.067284
C-38801,Shri Adinath Commerce Evening,Rajasthan,26,764,0,10.0,85,29.38461538,96.20534
C-19416,"Shri Agarsen Mahila T.T. College,",Rajasthan,28,394,1,10.0,61,14.07142857,53.32056
C-56276,SHRI AGRASEN KANYA,Rajasthan,12,461,2,10.0,99,38.41666667,65.10335
C-58660,SHRI AGRASEN MAHILA,Rajasthan,2,129,0,10.0,67,64.5,21.799585
C-16055,Shri Agrasen Mahila Snatkottar,Uttar Pradesh,30,731,0,10.0,85,24.36666667,92.828255
C-38676,"Shri Agrasen Mahila TT College,",Rajasthan,15,197,0,10.0,63,13.13333333,29.809513
C-38723,"Shri Agrasen PG College of Edu., Jaipur",Rajasthan,30,741,2,10.0,84,24.7,93.55992
C-38356,"Shri Agrasen PG College, Dausa",Rajasthan,24,746,0,10.0,91,31.08333333,95.36975
C-46591,Shri Akhandvidhya Aranyak,Gujarat,7,93,1,10.0,76,13.28571429,18.059706
C-1169,Shri Alpesh N. Patel Post Graduate,Gujarat,58,1229,0,10.0,81,21.18965517,144.45454
C-20070,Shri Alpeshwar Nath Sanskrit Mahavidyalay,Uttar Pradesh,4,61,0,10.0,78,15.25,15.546421
C-6731,SHRI AMARDEEP EDU TRUST,Gujarat,15,195,2,0.0,92,13.0,30.092087
C-49105,"Shri Ambabai Talim Sanstha, Sanjay",Maharashtra,26,968,0,10.0,64,37.23076923,113.71658
C-11092,"Shri Ambabai Talim Sanstha, Sanjay",Maharashtra,5,80,0,10.0,92,16.0,19.01609
C-6750,SHRI AMBAJI BCA COLLEGE,Gujarat,4,33,2,10.0,82,8.25,12.490558
C-6896,SHRI AMBALAL M.PATEL(Avni Seeds),Gujarat,18,97,1,0.0,68,5.3888888889999995,16.64216
C-29868,"Shri Ambika Adrash College,",Madhya Pradesh,8,272,0,10.0,55,34.0,38.784237
C-55728,Shri Amrut Mody College of Mass,Gujarat,7,35,0,10.0,72,5.0,12.109156
C-26651,Shri Ana Sagar Mahila Shiksha Shastri,Rajasthan,5,41,0,0.0,87,8.2,13.332054
C-41426,Shri Anand Vidya Prasarak Mandals,Maharashtra,11,58,1,10.0,88,5.272727273,16.48367
C-13878,Shri Anant Smruti Charitable,Maharashtra,18,189,1,10.0,66,10.5,29.05214
C-16464,Shri Andal Alagar College of Engineering,Tamil Nadu,77,580,3,10.0,74,7.532467532,75.66022
C-25051,Shri Angalamman College of,Tamil Nadu,43,369,2,10.0,100,8.581395349,53.59999
C-10998,"Shri Annasaheb Dange Arts,",Maharashtra,55,1014,1,10.0,88,18.43636364,123.18357
C-58360,Shri Apex Education Trust,Gujarat,1,200,0,10.0,78,200.0,31.185253
C-870,SHRI ARJUN ARTS & B.S.W.COLLEGE-,Gujarat,17,1749,0,10.0,86,102.88235290000001,197.32187
C-58334,SHRI ARJUN B.COM COLLEGE SUPASI,Gujarat,3,692,0,10.0,82,230.66666669999998,87.80676
C-19316,SHRI ARJUN B.ED. COLLEGE-SUPASI,Gujarat,16,176,2,10.0,97,11.0,29.616144
C-58328,SHRI ARJUN B.Sc COLLEGE SUPASI,Gujarat,8,242,0,10.0,52,30.25,34.834576
C-38746,"Shri Arjun Ram TT College, Sikar",Rajasthan,32,171,0,10.0,67,5.34375,26.960726
C-34793,SHRI ARJUN SINGH EDUCATION,Madhya Pradesh,16,71,0,10.0,53,4.4375,13.8109455
C-26544,Shri Arjuna Rama TT College,Rajasthan,16,26,0,10.0,71,1.625,9.356626
C-54222,SHRI ARJUNRAM MAHAVIDHYAL,Rajasthan,9,85,0,10.0,66,9.444444444,16.398277
C-52920,SHRI ARUNACHALA COLLEGE OF,Tamil Nadu,15,170,0,10.0,94,11.33333333,28.675472
C-20415,"Shri Arya Mahavidyalaya, Kirthal",Uttar Pradesh,4,43,2,10.0,73,10.75,12.923385
C-34615,"Shri Asaramji Bhandwaldar Arts, Science",Maharashtra,25,3154,1,0.0,76,126.16,337.00107
C-29873,Shri Atal Bihari Vajpayee Goverment,Madhya Pradesh,98,8209,0,10.0,88,83.76530612,856.97845
C-29651,"Shri Aurbindo Institute of Management,",Madhya Pradesh,28,307,2,10.0,83,10.96428571,44.81135
C-56920,Shri Avadh Raj Singh Smarak Mahavidhyala,Uttar Pradesh,4,221,0,10.0,97,55.25,35.057922
C-13309,"Shri Aye Mata Mahavidyalaya, Sojat City",Rajasthan,4,216,0,10.0,80,54.0,33.27346
C-14036,"Shri Ayurved Mahavidyalaya, Nagpur",Maharashtra,66,391,2,10.0,91,5.924242424,55.887764
C-6670,SHRI B H DAVE COLLEGE OF,Gujarat,16,149,0,10.0,56,9.3125,23.49513
C-59404,SHRI B L INDORIA MEMORIAL,Rajasthan,11,65,0,0.0,79,5.909090909,15.384738
C-55238,Shri B L Indoria Memorial,Rajasthan,17,96,0,10.0,91,5.647058824,20.483036
C-6625,SHRI B L PARIKH COLLEGE OF,Gujarat,4,184,1,10.0,51,46.0,27.472488
C-6680,SHRI B P B ARTS & M H GURU,Gujarat,22,2267,0,10.0,53,103.0454545,243.30038
C-38631,"Shri B R Sunda College, Jaipur",Rajasthan,9,271,0,0.0,74,30.11111111,38.338036
C-6785,SHRI B. H. GANDHI B.B.A. COLLEGE,Gujarat,4,92,2,10.0,58,23.0,16.687168
C-6070,Shri B. J. Patel Umiya BBA College,Gujarat,7,298,1,10.0,91,42.57142857,44.100327
C-464,Shri B. M. Shah College Of Pharmacy,Gujarat,5,35,2,0.0,91,7.0,12.698824
C-38283,"Shri B.D. Todi PG College, Sikar",Rajasthan,32,1958,0,10.0,100,61.1875,221.99985
C-98,SHRI B.M.SHAH COLLEGE OF,Gujarat,18,149,2,10.0,74,8.277777777999999,24.74731
C-20153,Shri B.N.Mehata Sanskrit,Uttar Pradesh,3,80,1,10.0,88,26.66666667,18.407198
C-59547,SHRI BABA ANANDESHWAR MAHA,Uttar Pradesh,24,270,0,0.0,70,11.25,38.001797
C-54494,"Shri Baba Laxmandas College,",Rajasthan,8,484,0,10.0,61,60.5,62.455074
C-28261,SHRI BABA MASTH NATH INSTITUTE OF,Haryana,6,104,2,10.0,54,17.33333333,17.872044
C-16109,Shri Baba Sadhaw Ram Mahavidyalay,Uttar Pradesh,1,430,0,10.0,94,430.0,60.88928
C-42844,Shri Babasaheb Dhabekar Arts,Maharashtra,2,720,0,10.0,62,360.0,87.137344
C-38904,"Shri Babu Lal Co-education, Alwar",Rajasthan,13,194,0,0.0,86,14.92307692,29.549232
C-16049,Shri Babu Nandan Adarsh,Uttar Pradesh,1,996,0,10.0,72,996.0,117.34152
C-51254,SHRI BABU RAM MAHAVIDYALA,Uttar Pradesh,34,843,0,10.0,81,24.79411765,103.849434
C-57363,SHRI BABU SINGH LAW COLLEGE,Uttar Pradesh,10,195,0,10.0,54,19.5,29.02745
C-1206,Shri Babubhai G Patel College of,Gujarat,43,232,1,0.0,100,5.395348837,35.194717
C-51268,SHRI BABURAM DEGREE,Uttar Pradesh,8,46,0,10.0,50,5.75,11.135814
C-15699,SHRI BABURAO PATIL,Maharashtra,18,547,0,10.0,92,30.38888889,74.48973
C-57666,Shri Bachchan Singh Mahavidhyala,Uttar Pradesh,3,324,0,10.0,77,108.0,46.574295
C-15949,Shri Badri Prasad Mahavidyalay,Uttar Pradesh,1,196,0,10.0,55,196.0,29.200493
C-14166,Shri Badri Prasad Memorial,Uttar Pradesh,7,271,0,10.0,55,38.71428571,38.65718
C-47619,SHRI BADRINATH RAJKIYA,Uttarakhand,4,23,1,0.0,84,5.75,9.560542
C-47609,SHRI BADRINATH VEDA-,Uttarakhand,6,52,1,10.0,79,8.666666667000001,14.680027
C-13903,Shri Bahagwan Homoeopathy,Maharashtra,35,341,1,0.0,61,9.742857143,46.228127
C-20297,Shri Baijanath Sanskrit Mahavidyalay,Uttar Pradesh,5,51,0,10.0,69,10.2,13.605273
C-20344,Shri Bajrang Adarsh Sanskrit,Uttar Pradesh,6,86,0,0.0,96,14.33333333,19.02914
C-47060,"SHRI BAJRANG COLLEGE OF PHARMACY,",Rajasthan,9,118,0,0.0,81,13.11111111,19.961771
C-16031,Shri Bajrang Mahavidyalaya,Uttar Pradesh,11,576,0,10.0,57,52.36363636,71.376144
C-47302,Shri BAKEYLAL MEMORIAL MAHAVIDYALA,Uttar Pradesh,24,722,0,10.0,73,30.08333333,89.65342
C-39178,"Shri Bal Vikas TT College, Bharatpur",Rajasthan,15,190,0,10.0,100,12.66666667,31.52075
C-13342,"Shri Balaji Acadamy, Mahmood",Uttar Pradesh,27,233,0,10.0,52,8.62962963,33.72052
